axis,wHoff,wJerk,rHoff,rJerk,nPeaks,T,D,Vm
2,0.440516622781687,0.340863935302209,0.581396575075063,0.616247216144786,2,0.341681700000001,0.005276098808064,0.015216623962052
2,0.836754344091484,0.563236156183760,0.380909684061457,0.487605148899399,3,0.375016500000001,0.004748665505568,0.012513105374933
2,1.122619960927076,0.973313562443568,0.007605458867728,0.033429038279148,2,0.216676199999995,0.004955396060545,0.022117277880663
2,0.421978576614137,0.352189478265452,0.661598293148922,0.652141115683867,2,0.275012099999998,0.014890952757445,0.052615533911817
2,0.274705573212584,0.126178326324753,0.891436546629990,0.949864978084590,1,0.183341400000003,0.012312832453491,0.064177674821264
2,0.808460387150208,0.531126074592381,0.467355791005009,0.573452484344941,3,0.391683900000004,0.005803313767351,0.014614594155901
2,0.958484443231523,0.663955717981370,0.229276785546017,0.334334203487877,4,0.425018699999995,0.005423548016545,0.012642123395748
2,0.477936678271319,0.339213413964219,0.534950120933137,0.580068163230213,3,0.383350199999995,0.003962550743905,0.010272556083088
2,0.562106756504722,0.580811318765134,0.549126909721822,0.530482300357318,1,0.225009900000003,0.006444579689042,0.027465226243190
2,0.695785893639068,0.538544272966247,0.196100933919087,0.301312759966436,2,0.208342500000001,0.003466059972342,0.015864611761560
2,0.744708933452680,0.661146822617892,0.266032117429189,0.318130324275014,2,0.183341399999989,0.003418489054113,0.017815815007763
2,0.644452848381022,0.504970375953982,0.192619084173054,0.265836259840615,4,0.483354599999998,0.008371506751906,0.017036050402798
2,0.577134618657261,0.422139904033349,0.386563052463660,0.486710670046208,1,0.175007699999995,0.004104539985393,0.022628392461765
2,0.293445364227882,0.136479008976451,0.935310695235282,0.958520424101566,1,0.133339200000009,0.003434999258289,0.024463417197072
2,0.228427441014972,0.232378549157475,0.909791449350444,0.897004882174495,1,0.108338099999997,0.004797091924538,0.041135513081464
2,0.251364260728893,0.117174496083091,0.916659360767262,0.958132756081704,1,0.150006599999998,0.006302635301449,0.039726180001644
2,0.285797897168794,0.356556991844956,0.841880475851267,0.790161698647311,2,0.383350200000000,0.003378637165241,0.008547177299639
2,0.748898288355520,0.500603555306996,0.451223061724205,0.536493504447900,4,0.641694900000000,0.013367931702819,0.020672650314984
2,0.557085881174901,0.367741916437085,0.695959131381625,0.706235404490059,5,0.808368900000001,0.018122512470782,0.022271277309064
2,0.546834819832609,0.437550129743315,0.457257086579591,0.517195190658165,2,0.441686100000000,0.008492032602781,0.018890737344715
2,0.608724937045813,0.420423127475521,0.293969250498667,0.421812164649333,3,0.475020900000001,0.008588705520499,0.017833115220029
2,0.560633631125901,0.408125870552420,0.397569885030414,0.514175906454766,3,0.391683900000000,0.004959920539539,0.012408481347373
2,0.263584374741489,0.395992901114521,0.892212727251106,0.807842939483238,3,0.700030800000000,0.007819063368423,0.010987572991856
2,0.289625474199934,0.215590928283350,0.918370628984824,0.879085128903657,1,0.208342499999997,0.003469930881965,0.016338973459343
2,0.607783907284194,0.520213278976638,0.310871982074676,0.323025024018034,1,0.316680599999998,0.004780308068205,0.014534854507478
2,0.606935812714816,0.420339629932575,0.267247913427459,0.367537166915006,8,1.083380999999999,0.021557957102074,0.019708605150690
2,0.689276057581233,0.474858141134117,0.810998552712889,0.752336213116539,1,0.258344699999999,0.003032484410335,0.011515532886298
2,0.526621692966518,0.360847471677401,0.475855509180238,0.530064214844733,4,0.441686099999998,0.004686124366299,0.010522974840323
2,0.562345299920798,0.534598831491524,0.459638608680195,0.445111175363106,2,0.375016500000001,0.005769606744571,0.015003313968601
2,0.253628048543893,0.282803561359331,0.847757441968826,0.807973595270303,4,0.541690500000001,0.008210875502436,0.014793978205150
2,0.575341818676068,0.382050566559622,0.595055029027167,0.657031359181989,2,0.283345799999999,0.003632625384792,0.012523626291397
2,0.513362365262880,0.500161118840127,0.575298312460883,0.559048190987020,1,0.258344700000002,0.003348455699848,0.012568600087984
2,0.379932044475126,0.316794177857156,0.681625954436387,0.715634895271367,5,0.833370000000002,0.012832799773120,0.015226617919795
2,0.869650617080017,0.549429055460147,0.791268712081004,0.807353653532668,4,0.341681700000002,0.006332176339541,0.018326102114787
2,0.314597521063091,0.223366126387335,0.791203651177173,0.811692080008065,5,0.891705899999998,0.016204126161662,0.017968404478697
2,0.659949413705098,0.499157288430758,0.080038226961053,0.125110649068528,7,0.908373300000001,0.016040638530169,0.017563747521863
2,0.319602805112887,0.222222727181772,0.931858111363225,0.887167051871482,1,0.200008799999999,0.003448957129400,0.016897731676514
2,0.347082798537215,0.278539915140787,0.795561256729991,0.771641863584803,1,0.233343599999998,0.003808466274808,0.015596166230046
2,0.851718121724650,0.548113932932049,0.839084533163532,0.839269070627425,2,0.416685000000001,0.005197838792432,0.012424923518656
2,0.604850593070817,0.375219300674447,0.560259046529972,0.685071766528500,2,0.308346900000004,0.007422930373769,0.023575608408312
2,0.783231811916042,0.509130254243860,0.669247383739725,0.709995058354769,2,0.316680599999998,0.003952745216486,0.012354900131781
2,1.153510728766749,0.923726973617617,0.025592017181534,0.050791200680054,2,0.283345799999992,0.003410622727597,0.011977548015997
2,0.530073370874009,0.355055413916648,0.486259292469801,0.565059153042590,4,0.550024200000010,0.010180875467240,0.018251638286889
2,0.583367172563176,0.410443651867724,0.245659874272011,0.343019699049652,6,0.675029699999996,0.012956290117937,0.019062641620411
2,0.781535269712797,0.583240108412907,0.005728829656488,0.047388906420964,4,0.433352400000004,0.007813176526083,0.017510083666447
2,0.658602659819248,0.478948192188424,0.193569120409718,0.273563705220510,3,0.416684999999987,0.005232894850035,0.012327168305121
2,0.706863770303414,0.469255875887251,0.478953101779689,0.574009485906524,3,0.466687199999996,0.006361300355251,0.013462053900820
2,0.311263851530818,0.309512923427782,0.768644053219118,0.722257591909900,4,0.633361199999996,0.011479660194088,0.017934830501295
2,0.605948413340395,0.468968704027880,0.258154204214308,0.306460346196304,6,0.833370000000002,0.017376328049387,0.020684799875766
2,0.354772911383347,0.284066628819619,0.887145322284142,0.844249154220915,1,0.191675099999998,0.003344931166764,0.017026605568122
2,0.736711775886180,0.505890368328415,0.571291639168744,0.604091386074260,3,0.558357899999990,0.012566343038300,0.022298907037105
2,0.671041318798714,0.453898839325000,0.396849331301163,0.501151955025888,4,0.516689400000004,0.009701962798460,0.018542915874198
2,0.235161799701553,0.197976001020487,0.893537629088963,0.910818362986691,2,0.350015400000004,0.003389873734133,0.009442324600780
2,0.243383379788237,0.137915105464111,0.886714269262519,0.939173114930013,4,0.525023099999999,0.005540400270980,0.010386357526990
2,0.407458649359897,0.222978143794916,0.884846138448351,0.897704004131005,3,0.391683900000004,0.005844100914085,0.014735500408595
2,0.458480507573583,0.319605044329726,0.536955296313797,0.619364551406538,6,0.916707000000002,0.019124161149952,0.020701281867368
2,0.556926993421345,0.499818569048873,0.473834015848683,0.512646429242155,2,0.300013200000009,0.007376230254401,0.023875753136309
2,0.598115873460481,0.428895404670689,0.343551624244463,0.439257885920051,2,0.425018699999995,0.008611819318224,0.019768017686722
2,0.256134785004363,0.334312091877269,0.877630438272622,0.798941963877724,1,0.183341400000003,0.004308933855047,0.022809700125205
2,0.347203207521321,0.227639869366699,0.791304004860144,0.818859253049069,2,0.250011000000001,0.003716542362532,0.014370614636122
2,0.490753527410882,0.461173273121145,0.465344097425099,0.417605163806767,2,0.300013200000000,0.003429071730023,0.011332479964491
2,0.338044945202465,0.311124726390412,0.769806623138954,0.656963463772855,1,0.266678400000000,0.003222066872547,0.011417163286426
2,0.135781119054299,0.270381488462573,0.973068648583295,0.891593924438220,1,0.125005500000000,0.003166596056022,0.024187685951745
2,0.478873354825403,0.332050920935789,0.522275435681387,0.635156729086201,2,0.316680600000000,0.003977634588357,0.012212462605135
2,0.666030084718311,0.455322796786242,0.433203606812862,0.553778773646169,2,0.166674000000000,0.003369821511490,0.019453198803270
2,0.550201736766954,0.568600114913377,0.481038859252231,0.424901815394254,2,0.275012100000000,0.004068019623249,0.014177650823140
2,0.371216806866822,0.283617840275579,0.728453950662238,0.721079348756860,4,0.433352399999999,0.013553291010971,0.030756811199648
2,0.303034459258362,0.210439768306581,0.868517650082398,0.893171298199979,1,0.125005500000000,0.003407586113223,0.025304927504446
2,0.455858260756296,0.404972374726895,0.593174237119184,0.584413047490269,2,0.300013200000002,0.004361587651488,0.014150455246945
2,0.797726147991742,0.701584177523851,0.075236774977309,0.072096317379516,3,0.541690499999998,0.005709999292669,0.010423915123994
2,0.483782616482541,0.376476064935668,0.498853527928631,0.540158431697279,2,0.358349100000002,0.003952569704967,0.010920543490797
2,0.651500131939002,0.505026373399619,0.270551191307637,0.351224094411191,2,0.266678400000000,0.007444582160140,0.026938761679408
2,0.521189312882400,0.445272338096368,0.509980886715496,0.553196848923633,2,0.266678400000004,0.007273924479208,0.026630834815599
2,0.416799411012848,0.233723465236314,0.747935530305118,0.845665797047033,2,0.183341400000003,0.005594436624864,0.029115385263777
2,0.388974835577421,0.282907701852210,0.690471134847009,0.747832416926035,2,0.291679500000001,0.003749996943541,0.012441011932536
2,0.093371367312113,0.175844843039216,0.990480948380751,0.951331482850501,1,0.166674000000000,0.006666599618648,0.038141519895899
2,0.600825080177679,0.486397957799206,0.325211698498862,0.403623191015233,2,0.375016499999994,0.007499544089054,0.019554582943261
2,0.616187233466727,0.527088185407077,0.334595479512532,0.382054718176385,3,0.500021999999994,0.015984185397831,0.031448187912233
2,0.593905714020085,0.539592561557750,0.480249630420718,0.507028964858663,1,0.125005500000000,0.004022225863322,0.030382542446557
2,0.476528264330577,0.451368846887273,0.573673875161165,0.560918621360451,1,0.166674000000000,0.004239739620233,0.023800460608785
2,0.277831950448834,0.109320993978765,0.905985135537604,0.963334452872752,1,0.175007699999995,0.004793445910004,0.026280421868273
2,0.620613847016354,0.486157978433603,0.276347654222240,0.369813590174509,3,0.425018700000003,0.007862528680389,0.018142013334511
2,1.358800941564932,0.979054838736541,0.125256610720939,0.207564091754865,2,0.283345800000006,0.003636369482306,0.012702352000637
2,0.391479614299195,0.295636637935267,0.686156831603115,0.734403143374280,2,0.358349099999998,0.005948864747080,0.016229506184677
2,0.624442178281238,0.469148184469739,0.250680335797991,0.351380232310761,2,0.225009899999989,0.005178659145860,0.022275706519994
2,0.864108650462280,0.663828881563886,0.018019385852936,0.072901133828929,3,0.275012099999998,0.006702484052820,0.023752785169272
2,0.513652012440385,0.323427645075305,0.529173332554728,0.665376699492759,2,0.258344699999995,0.004745205960031,0.017763736043824
2,0.276594409217221,0.162700947266022,0.872595188704259,0.916527146953805,1,0.175007700000009,0.003034090966120,0.016512733692314
2,0.674193446075889,0.569680923223565,0.241586292375815,0.305006723893008,2,0.291679500000001,0.003671807909926,0.012246688162315
2,0.234933527250503,0.271550033703786,0.883694209880782,0.829081494323303,1,0.333348000000001,0.008674888233063,0.025265964775151
2,0.290503668142623,0.162478261691895,0.916763971245939,0.935608145441040,1,0.250011000000001,0.007334853865883,0.028563522162052
2,0.551982874708010,0.365386189770004,0.378441860568350,0.537649813728620,2,0.258344700000009,0.003755360481314,0.014113024790100
2,0.421034548767379,0.417705634541749,0.657314561139429,0.586587843467503,3,0.450019799999993,0.009255902635394,0.020369250433444
2,0.441478360013373,0.342615784066848,0.679112626347344,0.652476822169402,3,0.275012099999998,0.004836606612891,0.017110958881199
2,0.162029370607345,0.243010469179899,0.950955459447651,0.915470580196272,1,0.208342500000001,0.006363938754329,0.029330853304506
2,0.878395380686310,0.809481605892978,0.206546157639501,0.245376600665490,1,0.241677300000006,0.003236186579116,0.013016193709885
2,0.772896853128322,0.650580592107428,0.116334771326187,0.153888962166207,2,0.258344700000009,0.053773354068083,0.201571457748988
2,0.191739426794720,0.065071583645146,0.981567770836184,0.990014641496141,1,0.100004400000003,0.018445973543670,0.171929321565212
2,0.247417494533510,0.185540470235896,0.892514286039352,0.897813476530452,1,0.308346900000004,0.072760422610958,0.229618940689427
2,0.447622133602063,0.254889417954922,0.742593998593699,0.835012576978829,2,0.225009900000003,0.015150685610891,0.065297037601988
2,1.062446526690450,0.856387831791178,0.026738060087314,0.000424839861067,3,0.333348000000001,0.024746097158592,0.072613391352755
2,0.291552436002970,0.224263941877149,0.855264582222402,0.857427064248487,1,0.341681699999995,0.041093204058192,0.117150604837044
2,0.403654508688133,0.284718378254885,0.720513912881483,0.748916367477635,2,0.275012099999998,0.028051060165900,0.099177820940818
2,0.719361840678478,0.651450143805128,0.325142247221841,0.366165477267224,1,0.183341400000003,0.011971704808494,0.062178325979091
2,0.854546000591103,0.659730998982062,0.163133779106277,0.258893661905327,1,0.116671800000006,0.003278405210193,0.026506420507406
2,0.896212964240687,0.748749485860195,0.143073070886151,0.209781291898622,2,0.225009899999989,0.006374889213424,0.027540967759396
2,0.517009419361889,0.370917860797843,0.478025234404506,0.537497049638661,3,0.283345800000006,0.005156533194062,0.017711775580713
2,0.940877367408379,0.816376246263571,0.076601272581425,0.123266282592423,2,0.241677300000006,0.007495230728871,0.030174993030702
2,0.462675186336050,0.622655675962235,0.845271458655433,0.736615623861572,1,0.225009899999989,0.005268010072192,0.022575262586275
2,0.626322655258118,0.487851365600720,0.334080327999888,0.421041558689449,2,0.200008799999992,0.005680097403261,0.027224347357296
2,0.501080674997964,0.572198712843834,0.672818075196163,0.609505776281754,1,0.291679499999987,0.003271697790124,0.010841670895301
2,0.618300722235717,0.608489781504466,0.500789399345124,0.496649044975489,1,0.225009900000003,0.005104282063820,0.021990178714927
2,0.528787325670953,0.409558042206736,0.417151558477998,0.473088564143880,3,0.350015400000000,0.006263914964882,0.017631323200281
2,0.151730346279967,0.075898778890858,0.985085513467340,0.988181024622978,1,0.150006600000000,0.005874085785148,0.037124780187012
2,0.444982851277678,0.348821253627085,0.612556414587146,0.647953591190880,1,0.225009900000000,0.004869175065933,0.021096355434359
2,0.541157472694140,0.394811976295947,0.450213590145171,0.547972299879121,2,0.283345800000000,0.006502778570301,0.022508571922402
2,0.451869007321216,0.334945288276318,0.584103895914289,0.605273255265066,4,0.516689399999999,0.012123927152938,0.023062933924152
2,0.790983396613761,0.638970182486806,0.083466650806557,0.162373371933970,2,0.383350200000002,0.005220072967142,0.013237515792078
2,0.561530689221507,0.508026251111458,0.415772383555767,0.433332878463481,2,0.500021999999998,0.007491811558071,0.014748164309514
2,0.498476329044343,0.348200009294394,0.431312297983049,0.499382220440581,4,0.491688300000000,0.005617044223950,0.011314405982088
2,0.358430766014273,0.329031690648638,0.761471740913786,0.761281610238712,2,0.266678400000004,0.003353464117637,0.012068170367525
2,0.421069713889724,0.337559233317929,0.661594275972372,0.694458188276746,3,0.358349100000005,0.003583700881431,0.009759422605536
2,0.520224083866138,0.435895293220241,0.490298056925884,0.531080366080702,2,0.291679500000001,0.003609153792998,0.012013711371174
2,0.422205342340486,0.357587832791603,0.666753435215894,0.652422869966865,3,0.341681700000002,0.006587668274207,0.018972233208701
2,1.037516386401365,0.878772100951688,0.039447670035197,0.061997808899245,1,0.291679500000001,0.003338047005942,0.011395945644020
2,0.512402814438019,0.459638417011847,0.597818131447166,0.586192318012177,2,0.233343600000005,0.005940071105143,0.024479652917515
2,0.496090913443648,0.413749060356261,0.568312464268011,0.604794341610419,1,0.141672900000003,0.003015802318912,0.020333164016446
2,0.482738378626116,0.455136115599392,0.535616493785429,0.515976346445609,1,0.208342500000001,0.003405193858839,0.015788487849901
2,0.499881098374127,0.346668192434324,0.518641812395327,0.603110571208456,3,0.391683900000004,0.006115471530498,0.015257569909902
2,0.255154961011454,0.161468517735981,0.937293470716533,0.919380715992631,1,0.183341399999989,0.003278179887150,0.017078800974486
2,0.713433906124874,0.627791914862886,0.275058285246123,0.328180590046680,2,0.308346900000004,0.005516547851672,0.017336881353057
2,0.543837644151753,0.505676203958273,0.539312287370925,0.558479004813187,1,0.183341400000003,0.003480679102451,0.018175799428471
2,0.588602059162531,0.391698699595976,0.307290549897400,0.469735731607205,3,0.291679500000001,0.005920519792232,0.019769490221302
2,0.225341088019636,0.335284055336556,0.910995715281430,0.849138154708753,1,0.233343599999998,0.003213140261242,0.013190855806030
2,0.132656740467941,0.319396897363557,0.974966747479481,0.881990392109512,1,0.125005500000000,0.004367155999629,0.033174874019884
2,0.660807259373781,0.488070652742517,0.336110599784812,0.435566848841975,2,0.233343599999998,0.005840692375453,0.024269675501994
2,0.251451349103609,0.230530154127422,0.867369518909938,0.847596731040050,3,0.491688300000007,0.014266432091606,0.028565662405752
2,0.231554342302615,0.403559234914967,0.938834127096521,0.840464258192844,1,0.133339199999995,0.003380087585944,0.023673106023594
2,0.461302422779061,0.463579589882126,0.657466239571977,0.629914049347251,1,0.133339200000009,0.003372412787071,0.023940586142221
2,0.900701222591943,0.743877364971359,0.471009713389002,0.468480546847298,2,0.250011000000001,0.005515450921702,0.021655510155651
2,0.170950508445772,0.269114898035145,0.945274571217221,0.892633333111221,1,0.183341400000003,0.005597118302098,0.029216626922699
2,0.745260603965317,0.617129824933986,0.202342777360389,0.281144361882400,2,0.191675099999998,0.003700971766358,0.018469021601284
2,0.383805288784137,0.401428026548363,0.706622980554132,0.631104833334613,1,0.216676199999995,0.003665585393116,0.015999756131009
2,0.288486053998391,0.418787048449029,0.868363326768728,0.755608628630174,1,0.191675099999998,0.003526803953399,0.017723123649099
2,0.468724568019234,0.435103507915945,0.617409249255189,0.623676489759277,1,0.241677300000006,0.005983887896946,0.023735111707847
2,0.491993913888094,0.324196255192943,0.520398355068516,0.659492044230058,2,0.258344699999995,0.003083813436963,0.011539402084291
2,0.454764454424931,0.471808936357323,0.666102395890595,0.624928483929328,1,0.166674000000000,0.003881411926638,0.021971476562609
2,0.787696222464906,0.740827485296941,0.239860395053307,0.253678140844543,1,0.183341399999989,0.005249754762126,0.027015316684400
2,0.241541276787739,0.296156218998150,0.879526187055350,0.764108633250547,1,0.200008800000006,0.003081050147827,0.014532040281664
2,0.208260187726640,0.223034507986974,0.908196958012092,0.873646485199830,2,0.350015400000004,0.003865454283027,0.010723514493079
2,0.620135394960020,0.446103584231296,0.426404391447378,0.519254828251298,2,0.241677300000006,0.003543795781839,0.014106003362708
2,0.227698280940884,0.039453049472607,0.957172283157914,0.996285682580757,1,0.150006599999998,0.004100537807383,0.025890162625503
2,0.337230091427895,0.423309945062033,0.829577212904235,0.781186839799063,1,0.266678400000004,0.005286064166044,0.019173334180906
2,0.408021081498624,0.388255310345283,0.601620657961361,0.569153621322876,1,0.225009900000003,0.003723175193084,0.015629593417176
2,0.454712219687971,0.343495258978071,0.537504803919426,0.578066547552852,5,0.716698200000000,0.010739259743851,0.014860466097412
2,0.799264264604112,0.544300549649962,0.189121603032069,0.333214249418291,4,0.341681700000001,0.004335916820183,0.012475699846086
2,1.276088358732141,0.858216479107826,0.371192772771615,0.508472427435848,2,0.300013200000002,0.004610463642458,0.015178863833125
2,0.485744327251952,0.560606188745270,0.700613371891586,0.642851409392773,1,0.325014300000003,0.003732125047919,0.011185024770484
2,0.607980029827202,0.468118695396919,0.314215524847682,0.364943632564426,1,0.258344700000002,0.003251350101964,0.012129301296026
2,0.573646091153556,0.344626229855262,0.549843697181360,0.701372975148564,3,0.308346900000004,0.003328386418531,0.010557972276609
2,0.999723759940399,0.689145327919227,0.195535722074760,0.323268425224913,3,0.408351300000000,0.005472576433329,0.013235863489918
2,0.790270130694809,0.600158477027155,0.067286113708240,0.111552948138192,6,0.808368899999998,0.016653135859635,0.020419859679125
2,0.680000521949564,0.508803553454512,0.270974814918175,0.351253865130232,3,0.400017599999998,0.005401407329921,0.013261592706685
2,1.012801771359197,0.722806333623982,0.186029130252988,0.275893395642624,3,0.433352399999997,0.007090066021143,0.016172808943998
2,0.407313110067844,0.262852137262790,0.782499794620222,0.813733730497978,1,0.225009899999996,0.003228113223301,0.014067656700678
2,0.464461859584606,0.279883015328017,0.694282145750639,0.770796929628518,2,0.383350200000002,0.006453332822162,0.016509140552345
2,0.600861528392937,0.435529521789158,0.431914592648614,0.477488798069152,3,0.366682800000000,0.004779701961722,0.012931958960672
2,0.951074007677310,0.659704064112079,0.287969667464236,0.400046086422917,2,0.241677299999999,0.003007804792149,0.012351377874319
2,0.581809255958652,0.382595385175458,0.569893172752890,0.654877794680838,2,0.225009900000003,0.003935414900003,0.016969484225475
2,0.307919415605495,0.228032803789416,0.880649909661059,0.876938788911931,1,0.225009899999989,0.004555455431355,0.019745421092614
2,0.712240227559256,0.529913129674230,0.205525685792415,0.294521213515872,2,0.341681699999995,0.004898602541157,0.014034114515291
2,0.799502773159857,0.575754951557581,0.078830221071125,0.166591961611315,3,0.441686099999998,0.006107003468160,0.013713540834009
2,0.732851888153100,0.429415385627830,0.843907363422042,0.907298695535800,1,0.191675099999998,0.003175394956716,0.016160946711834
2,0.642412744718463,0.670009170203614,0.482876221028637,0.448940160444398,1,0.316680599999998,0.004683236179737,0.014463195525188
2,0.582132014841038,0.354054621459887,0.743204748263284,0.793184691124614,1,0.391683899999990,0.003808006161010,0.009618883302906
2,0.465437028789663,0.343691687267864,0.552059360642687,0.565655337695821,2,0.366682800000007,0.006947359993685,0.018525037686707
2,0.841830687472439,0.616583896307529,0.025645054284599,0.088377425844581,2,0.325014299999992,0.006460282872212,0.019629772114351
2,0.565417077668255,0.327377385773632,0.736631907078954,0.818228895273580,3,0.350015400000004,0.006286071582105,0.017650272705647
2,0.537176389240063,0.409373043085706,0.382760948740689,0.459699656739240,3,0.466687200000010,0.005880103098704,0.012359026103567
2,0.838012262042352,0.550218090673050,0.519372441123874,0.616407395290120,2,0.300013199999995,0.004097684672343,0.013499335249278
2,0.409077547353557,0.331804514266595,0.726701912494318,0.762605261753737,2,0.275012100000012,0.004492443969326,0.015912037646451
2,0.455573576811583,0.275953039044207,0.600843933487114,0.722950993644339,4,0.475020899999990,0.005943146093629,0.012280031293788
2,0.806836700291809,0.504973283619070,0.673392427989008,0.752413683167816,2,0.375016500000001,0.006231514635344,0.016427999009861
2,1.011699464039413,0.733190896412123,0.063543616975711,0.138336109055922,3,0.541690500000001,0.010545810541324,0.019272106889115
2,0.746201297188979,0.597529634076208,0.111902258755864,0.166716242625034,3,0.341681700000000,0.008012062581760,0.023106480051064
2,0.786998344971252,0.598863759656514,0.011434798509560,0.067543152062827,2,0.525023100000000,0.012060887490293,0.022578001876783
2,0.639921709588988,0.533881146234172,0.333768827453671,0.401915509998761,1,0.266678400000000,0.003013656972093,0.011007176303852
2,0.408296922889754,0.471567796284664,0.746315058573659,0.708583828813437,1,0.516689400000001,0.012678736045634,0.024153646098220
2,0.650703146127741,0.428553707455134,0.342845160783472,0.486725708209106,2,0.383350200000000,0.006056069023115,0.015655612238521
2,1.363039010130696,1.044360414686615,0.024236954056228,0.042094941007108,4,0.558357899999999,0.009907304844192,0.017609538800760
2,0.535038902991837,0.364673511720420,0.405355400419364,0.490074050061154,5,0.558357900000001,0.008060275736765,0.014215824457490
2,0.317859808210263,0.316138464837588,0.941551766462630,0.861120168020608,1,0.183341400000000,0.004551933455593,0.024122032185378
2,0.226813925020052,0.268922778310380,0.899433805322570,0.863665181520322,1,0.333347999999997,0.003657352562811,0.010730001587781
2,0.713453096598803,0.564706313367319,0.126015593891520,0.204141102078263,2,0.541690500000001,0.010049590931282,0.018183595637856
2,0.466378685591441,0.348952937018383,0.493401557661444,0.566561726513425,3,0.408351300000000,0.006174449599716,0.014697790148463
2,0.467221587188005,0.336978202421386,0.575099774630269,0.612763767459016,2,0.316680600000002,0.003182850430900,0.009773608231590
2,0.486970285168276,0.338158213697892,0.569234471483036,0.648590951992190,3,0.383350200000002,0.006242379585056,0.015909665508254
2,0.180245193694196,0.217253754078304,0.937240851892802,0.898802260790231,1,0.216676200000002,0.005590719083277,0.025064664356738
2,0.568710094295315,0.416006216114132,0.350155986275736,0.443681812435063,2,0.358349099999998,0.007574672072105,0.020649407036278
2,0.504920082674738,0.353621544253360,0.592533471474441,0.669021436402493,2,0.300013200000002,0.004998413891993,0.016342950161070
